order_id,order_date,region,city,category,product,channel,segment,units,unit_price,discount_pct,revenue,cost,profit,returned,customer_id
ORD-101382,2024-06-06,North,Jaipur,Beauty,Sunscreen SPF50,Online,Consumer,3,948.41,0.0,2845.23,2045.4,799.83,No,CUST-1148
ORD-101383,2024-06-06,North,Delhi,Home & Kitchen,Espresso Machine,Online,Consumer,4,6424.09,0.0,25696.36,12941.67,12754.69,No,CUST-1864
ORD-101384,2024-06-06,North,Delhi,Electronics,Bluetooth Speaker,Partner,Consumer,6,4996.0,0.15,25479.6,16890.67,8588.93,No,CUST-1147
ORD-101385,2024-06-07,South,Bengaluru,Home & Kitchen,Chef Knife,Partner,Consumer,7,6208.02,0.15,36937.72,25614.54,11323.18,No,CUST-1271
ORD-101386,2024-06-08,North,,Home & Kitchen,Cookware Set,Online,Consumer,6,5637.17,0.25,25367.27,16083.26,9284.01,No,CUST-1199
ORD-101387,2024-06-08,North,Chandigarh,Electronics,Wireless Earbuds,Online,Corporate,3,9234.24,0.25,20777.04,11524.72,9252.32,No,CUST-1469
ORD-101388,2024-06-08,South,Hyderabad,Home & Kitchen,Espresso Machine,Online,Consumer,7,5444.04,0.25,28581.21,21170.45,7410.76,No,CUST-1604
ORD-101389,2024-06-09,South,Kochi,Home & Kitchen,Air Fryer,Partner,Corporate,6,5585.17,0.0,33511.02,22184.48,11326.54,No,CUST-1862
ORD-101390,2024-06-10,East,Guwahati,Beauty,Face Wash,Partner,Home Office,7,1385.62,0.2,7759.47,5335.97,2423.5,No,CUST-1349
ORD-101391,2024-06-10,West,Pune,Electronics,Power Bank,Online,Consumer,5,6387.35,0.25,23952.56,15933.19,8019.37,No,CUST-1181
ORD-101392,2024-06-11,East,Kolkata,Electronics,Bluetooth Speaker,Online,Home Office,6,6316.79,0.3,26530.52,18253.67,-11649.24,Yes,CUST-1019
ORD-101393,2024-06-12,North,,Apparel,Rain Jacket,Online,Consumer,3,2753.58,0.05,7847.7,3907.15,3940.55,No,CUST-1538
ORD-101394,2024-06-12,North,Delhi,Electronics,Wireless Earbuds,Retail Store,Consumer,4,7433.12,0.2,23785.98,17945.48,5840.5,No,CUST-1881
ORD-101395,2024-06-13,West,Ahmedabad,Apparel,Cotton T-Shirt,Online,Corporate,3,2270.71,,6471.52,3522.56,2948.96,No,CUST-1057
ORD-101396,2024-06-13,North,Lucknow,Beauty,Face Wash,Online,Consumer,3,1224.6,0.0,3673.8,2667.41,1006.39,No,CUST-1896
ORD-101397,2024-06-13,South,Hyderabad,Electronics,4K Monitor,Online,Consumer,6,10111.07,0.05,57633.1,42926.1,14707.0,No,CUST-1236
ORD-101398,2024-06-13,West,Pune,Apparel,Wool Sweater,Online,Consumer,4,2252.29,0.0,9009.16,5990.22,-3961.23,Yes,CUST-1817
ORD-101399,2024-06-15,West,Ahmedabad,Sports,Running Shoes,Partner,Consumer,2,3035.59,0.3,4249.83,2751.51,1498.32,No,CUST-1062
ORD-101400,2024-06-15,South,Kochi,Apparel,Denim Jeans,Online,Consumer,1,1558.64,0.0,1558.64,757.48,801.16,No,CUST-1802
ORD-101401,2024-06-16,East,Guwahati,Apparel,Denim Jeans,Online,Corporate,7,2473.54,0.0,17314.78,10284.17,7030.61,No,CUST-1297
ORD-101402,2024-06-16,South,Chennai,Home & Kitchen,Cookware Set,Retail Store,Consumer,4,6328.71,0.15,21517.61,14026.1,7491.51,No,CUST-1247
ORD-101403,2024-06-16,East,Bhubaneswar,Electronics,Power Bank,Retail Store,Consumer,5,8871.47,0.15,37703.75,17985.32,19718.43,No,CUST-1185
ORD-101404,2024-06-16,North,Delhi,Electronics,Power Bank,Retail Store,Consumer,8,7672.75,0.15,52174.7,25397.73,26776.97,No,CUST-1120
ORD-101405,2024-06-17,North,Lucknow,Home & Kitchen,Espresso Machine,Retail Store,Home Office,1,6695.87,,6695.87,5208.37,1487.5,No,CUST-1718
ORD-101406,2024-06-17,East,Guwahati,Apparel,Denim Jeans,Online,Home Office,8,2900.99,0.1,20887.13,11689.22,9197.91,No,CUST-1062
ORD-101407,2024-06-18,North,Jaipur,Electronics,Power Bank,Online,Corporate,6,9334.15,0.3,39203.43,22166.08,17037.35,No,CUST-1417
ORD-101408,2024-06-18,East,Bhubaneswar,Electronics,Bluetooth Speaker,Online,Consumer,6,9123.52,0.0,54741.12,29177.27,25563.85,No,CUST-1853
ORD-101409,2024-06-19,South,Bengaluru,Beauty,Face Wash,Retail Store,Consumer,4,1681.93,0.25,5045.79,3346.3,1699.49,No,CUST-1364
ORD-101410,2024-06-19,West,Mumbai,Electronics,Smart Watch,Partner,Consumer,6,7222.05,0.0,43332.3,26264.36,17067.94,No,CUST-1744
ORD-101411,2024-06-19,East,Kolkata,Beauty,Vitamin C Serum,Online,Corporate,2,885.46,0.0,1770.92,1258.84,512.08,No,CUST-1623
ORD-101412,2024-06-19,South,Chennai,Apparel,Denim Jeans,Retail Store,Consumer,3,2866.85,0.3,6020.38,3727.36,2293.02,No,CUST-1715
ORD-101413,2024-06-20,East,Bhubaneswar,Home & Kitchen,Cookware Set,Retail Store,Corporate,8,6491.52,0.0,51932.16,23633.67,28298.49,No,CUST-1852
ORD-101414,2024-06-20,North,Delhi,Electronics,4K Monitor,Partner,Consumer,3,10100.34,0.1,27270.92,16615.81,10655.11,No,CUST-1088
ORD-101415,2024-06-20,South,Chennai,Electronics,4K Monitor,Online,Corporate,6,9625.17,0.05,54863.47,25687.72,29175.75,No,CUST-1271
ORD-101416,2024-06-20,North,Lucknow,Apparel,Cotton T-Shirt,Online,Consumer,8,3574.73,0.15,24308.16,17570.9,6737.26,No,CUST-1289
ORD-101417,2024-06-21,West,Surat,Home & Kitchen,Cookware Set,Retail Store,Consumer,5,6300.01,0.05,29925.05,14588.68,-13366.87,Yes,CUST-1060
ORD-101418,2024-06-21,West,Mumbai,Electronics,Wireless Earbuds,Retail Store,Consumer,3,7890.68,0.05,22488.44,11729.85,10758.59,No,CUST-1095
ORD-101419,2024-06-21,West,Ahmedabad,Apparel,Denim Jeans,Retail Store,Consumer,7,1741.46,0.25,9142.67,5501.95,3640.72,No,CUST-1098
ORD-101420,2024-06-22,West,Mumbai,Apparel,Wool Sweater,Retail Store,Home Office,7,2674.83,0.1,16851.43,8668.56,8182.87,No,CUST-1854
ORD-101421,2024-06-22,West,Ahmedabad,Electronics,4K Monitor,Online,Consumer,5,6602.79,0.15,28061.86,17621.24,-10866.98,Yes,CUST-1771
ORD-101422,2024-06-22,North,Lucknow,Home & Kitchen,Chef Knife,Retail Store,Home Office,1,5806.98,0.25,4355.23,2621.98,1733.25,No,CUST-1529
ORD-101423,2024-06-22,West,Surat,Electronics,Wireless Earbuds,Online,Consumer,4,7609.19,0.05,28914.92,22100.61,6814.31,No,CUST-1761
ORD-101424,2024-06-22,South,Bengaluru,Apparel,Rain Jacket,Online,Consumer,4,2766.93,0.25,8300.79,3977.43,4323.36,No,CUST-1309
ORD-101425,2024-06-23,South,Chennai,Electronics,Bluetooth Speaker,Online,Consumer,2,7360.55,0.2,11776.88,7540.99,-1848.52,Yes,CUST-1427
ORD-101426,2024-06-23,South,Kochi,Apparel,Denim Jeans,Online,Consumer,4,3023.47,0.25,9070.41,6238.01,2832.4,No,CUST-1795
ORD-101427,2024-06-25,South,Kochi,Apparel,Wool Sweater,Online,Corporate,2,1005.5,0.1,1809.9,890.68,919.22,No,CUST-1132
ORD-101428,2024-06-25,North,Jaipur,Apparel,Wool Sweater,Retail Store,Consumer,6,2613.35,0.15,13328.08,8796.97,4531.11,No,CUST-1131
ORD-101429,2024-06-26,North,Delhi,Apparel,Wool Sweater,Retail Store,Consumer,4,3172.67,0.0,12690.68,9330.17,3360.51,No,CUST-1473
ORD-101430,2024-06-26,North,Jaipur,Sports,Cricket Bat,Online,Consumer,6,4806.66,0.0,28839.96,20473.3,8366.66,No,CUST-1227
ORD-101431,2024-06-26,South,Hyderabad,Apparel,Wool Sweater,Online,Corporate,4,2913.96,0.0,11655.84,8842.19,2813.65,No,CUST-1601
ORD-101432,2024-06-27,West,Pune,Beauty,Hair Oil,Online,Home Office,6,1720.36,0.15,8773.84,6034.59,2739.25,No,CUST-1572
ORD-101433,2024-06-27,East,Patna,Electronics,4K Monitor,Online,Corporate,6,7811.94,0.0,46871.64,27186.28,19685.36,No,CUST-1299
ORD-101434,2024-06-28,South,Kochi,Apparel,Rain Jacket,Online,Consumer,2,2512.68,0.0,5025.36,3787.86,1237.5,No,CUST-1104
ORD-101435,2024-06-28,South,Kochi,Electronics,Wireless Earbuds,Online,Consumer,4,8412.17,0.15,28601.38,14997.64,13603.74,No,CUST-1074
ORD-101436,2024-06-28,South,Bengaluru,Apparel,Wool Sweater,Partner,Consumer,6,2510.2,0.05,14308.14,9194.72,5113.42,No,CUST-1398
ORD-101437,2024-06-29,North,Lucknow,Home & Kitchen,Espresso Machine,Online,Home Office,5,4605.65,0.0,23028.25,16181.19,6847.06,No,CUST-1289
ORD-101438,2024-06-29,West,Surat,Beauty,Sunscreen SPF50,Retail Store,Consumer,2,1114.0,0.15,1893.8,1397.35,496.45,No,CUST-1030
ORD-101439,2024-06-30,North,Jaipur,Home & Kitchen,Air Fryer,Retail Store,Home Office,7,4203.46,0.1,26481.8,19926.47,6555.33,No,CUST-1621
ORD-101440,2024-06-30,East,Bhubaneswar,Home & Kitchen,Cookware Set,Online,Corporate,2,6213.06,0.0,12426.12,5940.21,6485.91,No,CUST-1861
ORD-101441,2024-06-30,East,Patna,Electronics,Power Bank,Online,Corporate,8,7561.3,0.0,60490.4,41714.15,18776.25,No,CUST-1880
ORD-101442,2024-07-01,South,Kochi,Electronics,Power Bank,Online,Corporate,177,6704.51,0.0,1186698.27,735752.93,450945.34,No,CUST-1106
ORD-101443,2024-07-01,West,Ahmedabad,Beauty,Sunscreen SPF50,Online,Consumer,3,1062.49,0.2,2549.98,1803.11,746.87,No,CUST-1171
ORD-101444,2024-07-02,North,Delhi,Electronics,4K Monitor,Partner,Consumer,2,8093.55,0.0,16187.1,11027.1,5160.0,No,CUST-1388
ORD-101445,2024-07-02,West,Ahmedabad,Electronics,4K Monitor,Online,Consumer,8,8536.34,0.0,68290.72,34817.77,33472.95,No,CUST-1823
ORD-101446,2024-07-03,East,Bhubaneswar,Sports,Cricket Bat,Online,Consumer,5,2476.51,0.0,12382.55,8975.29,3407.26,No,CUST-1517
ORD-101447,2024-07-04,East,Kolkata,Sports,Dumbbell Set,Online,Corporate,7,2362.94,0.1,14886.52,8967.5,5919.02,No,CUST-1410
ORD-101448,2024-07-04,East,Patna,Home & Kitchen,Chef Knife,Online,Consumer,7,6509.91,0.2,36455.5,22947.74,13507.76,No,CUST-1833
ORD-101449,2024-07-04,West,Mumbai,Apparel,Wool Sweater,Partner,Home Office,1,1694.96,0.0,1694.96,1306.07,388.89,No,CUST-1596
ORD-101450,2024-07-04,West,Surat,Beauty,Vitamin C Serum,Online,Corporate,6,1361.66,0.25,6127.47,4085.1,2042.37,No,CUST-1886
ORD-101451,2024-07-05,South,Hyderabad,Electronics,Wireless Earbuds,Retail Store,Consumer,3,9887.22,0.0,29661.66,19108.81,10552.85,No,CUST-1777
ORD-101452,2024-07-05,East,Guwahati,Apparel,Denim Jeans,Online,Consumer,8,3297.55,0.05,25061.38,11416.25,13645.13,No,CUST-1898
ORD-101453,2024-07-06,East,,Apparel,Cotton T-Shirt,Online,Consumer,2,2826.59,0.0,5653.18,2915.58,2737.6,No,CUST-1501
ORD-101454,2024-07-06,South,Bengaluru,Sports,Dumbbell Set,Online,Consumer,1,3815.64,0.0,3815.64,1750.49,2065.15,No,CUST-1337
ORD-101455,2024-07-06,West,Ahmedabad,Sports,Running Shoes,Partner,Corporate,6,4937.08,0.1,26660.23,14929.54,11730.69,No,CUST-1055
ORD-101456,2024-07-07,South,Chennai,Home & Kitchen,Chef Knife,Online,Corporate,5,2620.67,0.15,11137.85,6278.27,-1345.02,Yes,CUST-1656
ORD-101457,2024-07-08,South,Kochi,Electronics,Wireless Earbuds,Retail Store,Corporate,5,6554.72,0.2,26218.88,16387.03,9831.85,No,CUST-1239
ORD-101458,2024-07-08,North,Delhi,Apparel,Cotton T-Shirt,Online,Consumer,3,2888.25,0.1,7798.28,5284.3,2513.98,No,CUST-1009
ORD-101459,2024-07-09,North,Lucknow,Electronics,Power Bank,Retail Store,Corporate,4,6761.09,0.0,27044.36,13770.55,13273.81,No,CUST-1722
ORD-101460,2024-07-10,West,Surat,Beauty,Face Wash,Retail Store,Consumer,8,1549.42,0.05,11775.59,7637.01,4138.58,No,CUST-1381
ORD-101461,2024-07-10,South,Bengaluru,Electronics,Smart Watch,Retail Store,Home Office,7,7242.26,0.2,40556.66,30523.03,-9583.79,Yes,CUST-1497
ORD-101462,2024-07-10,South,Hyderabad,Electronics,Wireless Earbuds,Online,Corporate,8,7518.54,0.15,51126.07,26128.11,24997.96,No,CUST-1705
ORD-101463,2024-07-11,North,Lucknow,Home & Kitchen,Cookware Set,Online,Corporate,3,5068.06,0.15,12923.55,8626.46,4297.09,No,CUST-1296
ORD-101464,2024-07-11,South,Chennai,Apparel,Wool Sweater,Partner,Consumer,7,2156.35,0.1,13585.0,6317.63,7267.37,No,CUST-1735
ORD-101465,2024-07-11,East,Kolkata,Beauty,Vitamin C Serum,Online,Corporate,4,1071.77,0.1,3858.37,2412.56,1445.81,No,CUST-1524
ORD-101466,2024-07-12,West,Surat,Electronics,Power Bank,Online,Consumer,396,7747.97,0.3,2147737.28,1331597.11,816140.17,Yes,CUST-1510
ORD-101467,2024-07-12,North,Jaipur,Beauty,Vitamin C Serum,Online,Consumer,7,1011.14,0.15,6016.28,2774.91,3241.37,No,CUST-1241
ORD-101468,2024-07-13,South,Bengaluru,Electronics,Smart Watch,Online,Consumer,2,8848.13,0.15,15041.82,8425.07,6616.75,No,CUST-1709
ORD-101469,2024-07-13,South,Kochi,Electronics,Power Bank,Online,Consumer,8,8366.85,0.05,63588.06,47037.73,16550.33,No,CUST-1216
ORD-101470,2024-07-13,East,Bhubaneswar,Apparel,Cotton T-Shirt,Online,Consumer,5,3028.84,0.1,13629.78,7147.57,6482.21,No,CUST-1557
ORD-101471,2024-07-14,South,Bengaluru,Electronics,Smart Watch,Online,Consumer,7,5500.51,0.2,30802.86,21209.27,9593.59,No,CUST-1745
ORD-101472,2024-07-14,South,Chennai,Home & Kitchen,Chef Knife,Online,Corporate,5,3382.49,0.25,12684.34,8270.68,4413.66,No,CUST-1104
ORD-101473,2024-07-14,South,Bengaluru,Electronics,Smart Watch,Retail Store,Corporate,2,7313.82,0.25,10970.73,5529.43,5441.3,No,CUST-1360
ORD-101474,2024-07-15,South,Kochi,Electronics,Power Bank,Partner,Home Office,8,11991.19,0.15,81540.09,56651.08,24889.01,No,CUST-1609
ORD-101475,2024-07-16,South,Bengaluru,Home & Kitchen,Chef Knife,Retail Store,Corporate,1,6910.8,0.25,5183.1,3242.48,1940.62,No,CUST-1246
ORD-101476,2024-07-16,South,Kochi,Electronics,Wireless Earbuds,Online,Consumer,7,6430.91,0.0,45016.37,21921.55,23094.82,No,CUST-1025
ORD-101477,2024-07-16,East,Bhubaneswar,Home & Kitchen,Chef Knife,Retail Store,Corporate,2,5911.94,0.0,11823.88,9025.08,2798.8,No,CUST-1368
ORD-101478,2024-07-16,East,Bhubaneswar,Beauty,Vitamin C Serum,Online,Consumer,7,1416.6,,9916.2,6072.16,3844.04,No,CUST-1447
ORD-101479,2024-07-16,South,Kochi,Electronics,Power Bank,Retail Store,Consumer,4,5122.0,0.15,17414.8,12118.55,5296.25,No,CUST-1828
ORD-101480,2024-07-17,East,Patna,Beauty,Face Wash,Online,Home Office,2,1589.63,0.2,2543.41,1327.26,1216.15,No,CUST-1726
ORD-101481,2024-07-18,West,Mumbai,Electronics,Wireless Earbuds,Online,Home Office,2,7060.58,0.0,14121.16,6993.79,7127.37,No,CUST-1162
ORD-101482,2024-07-19,North,Delhi,Apparel,Rain Jacket,Retail Store,Consumer,3,2395.19,0.0,7185.57,4991.32,2194.25,No,CUST-1249
ORD-101483,2024-07-19,South,Bengaluru,Electronics,Smart Watch,Online,Corporate,8,7371.47,0.1,53074.58,35685.33,17389.25,No,CUST-1166
ORD-101484,2024-07-19,North,Chandigarh,Beauty,Vitamin C Serum,Retail Store,Consumer,7,1530.19,0.3,7497.93,4052.3,3445.63,No,CUST-1819
ORD-101485,2024-07-19,East,Bhubaneswar,Home & Kitchen,Cookware Set,Retail Store,Home Office,6,4514.83,0.0,27088.98,18861.34,8227.64,No,CUST-1318
ORD-101486,2024-07-19,North,Delhi,Apparel,Cotton T-Shirt,Online,Corporate,6,1527.21,0.25,6872.44,4237.87,2634.57,No,CUST-1802
ORD-101487,2024-07-21,East,Kolkata,Sports,Dumbbell Set,Online,Consumer,4,3555.48,0.0,14221.92,8035.91,6186.01,No,CUST-1054
ORD-101488,2024-07-21,North,Chandigarh,Apparel,Rain Jacket,Retail Store,Corporate,8,1346.52,0.0,10772.16,7644.73,3127.43,No,CUST-1502
ORD-101489,2024-07-21,South,Hyderabad,Sports,Dumbbell Set,Retail Store,Consumer,3,3100.78,,7906.99,5167.52,2739.47,No,CUST-1067
ORD-101490,2024-07-21,West,Pune,Home & Kitchen,Chef Knife,Retail Store,Consumer,8,6833.97,0.2,43737.41,27003.41,-9668.08,Yes,CUST-1499
ORD-101491,2024-07-21,South,Kochi,Sports,Running Shoes,Online,Corporate,4,3745.1,0.25,11235.3,7922.29,3313.01,No,CUST-1009
ORD-101492,2024-07-22,West,Surat,Sports,Dumbbell Set,Retail Store,Corporate,3,4084.36,0.0,12253.08,7716.91,-4863.04,Yes,CUST-1140
ORD-101493,2024-07-22,West,Surat,Sports,Cricket Bat,Online,Consumer,4,3776.55,0.0,15106.2,11476.43,3629.77,No,CUST-1131
ORD-101494,2024-07-24,West,Pune,Electronics,Wireless Earbuds,Online,Corporate,6,11242.76,,60710.9,43709.32,17001.58,No,CUST-1638
ORD-101495,2024-07-24,North,Lucknow,Beauty,Sunscreen SPF50,Retail Store,Consumer,6,1066.2,0.15,5437.62,3089.67,2347.95,No,CUST-1576
ORD-101496,2024-07-24,East,Bhubaneswar,Beauty,Face Wash,Online,Consumer,7,1332.19,,9325.33,5627.12,3698.21,No,CUST-1502
ORD-101497,2024-07-25,North,Chandigarh,Home & Kitchen,Air Fryer,Online,Corporate,1,4902.54,0.15,4167.16,3191.71,975.45,No,CUST-1176
ORD-101498,2024-07-25,South,Chennai,Electronics,Bluetooth Speaker,Online,Consumer,2,8899.46,0.0,17798.92,13267.63,4531.29,No,CUST-1239
ORD-101499,2024-07-26,West,Surat,Sports,Cricket Bat,Retail Store,Consumer,7,3281.37,0.3,16078.71,8249.85,7828.86,No,CUST-1340
ORD-101500,2024-07-26,East,Bhubaneswar,Electronics,4K Monitor,Partner,Home Office,8,10135.46,,81083.68,43827.37,37256.31,No,CUST-1880
ORD-101501,2024-07-27,South,Bengaluru,Apparel,Rain Jacket,Partner,Corporate,2,2165.56,0.15,3681.45,2099.38,1582.07,No,CUST-1635
ORD-101502,2024-07-27,South,Kochi,Apparel,Rain Jacket,Online,Consumer,8,3211.47,0.1,23122.58,17118.81,6003.77,No,CUST-1028
ORD-101503,2024-07-27,East,Kolkata,Electronics,Power Bank,Online,Consumer,3,8318.36,0.0,24955.08,18867.23,6087.85,No,CUST-1028
ORD-101504,2024-07-28,East,Bhubaneswar,Home & Kitchen,Air Fryer,Retail Store,Home Office,8,5393.17,0.15,36673.56,26213.24,10460.32,No,CUST-1312
ORD-101505,2024-07-28,South,Hyderabad,Electronics,4K Monitor,Online,Corporate,8,8239.1,0.0,65912.8,35657.76,30255.04,No,CUST-1188
ORD-101506,2024-07-28,West,Ahmedabad,Home & Kitchen,Chef Knife,Online,Consumer,6,5746.14,0.1,31029.16,23046.33,7982.83,No,CUST-1366
ORD-101507,2024-07-29,North,Delhi,Beauty,Vitamin C Serum,Online,Consumer,2,1323.3,0.15,2249.61,1036.73,1212.88,No,CUST-1896
ORD-101508,2024-07-30,North,Jaipur,Apparel,Rain Jacket,Online,Consumer,7,2343.1,0.0,16401.7,9669.21,6732.49,No,CUST-1176
ORD-101509,2024-07-30,East,Patna,Home & Kitchen,Espresso Machine,Retail Store,Consumer,1,4597.46,0.0,4597.46,2641.78,1955.68,No,CUST-1537
ORD-101510,2024-07-30,West,Mumbai,Electronics,4K Monitor,Online,Consumer,3,6823.9,0.0,20471.7,12828.16,7643.54,No,CUST-1434
ORD-101511,2024-07-30,North,Chandigarh,Beauty,Hair Oil,Online,Consumer,6,773.3,0.3,3247.86,2062.43,1185.43,No,CUST-1593
ORD-101512,2024-07-30,North,Lucknow,Sports,Running Shoes,Retail Store,Corporate,1,3951.33,0.0,3951.33,2072.01,-1536.98,Yes,CUST-1492
ORD-101513,2024-07-31,North,Lucknow,Electronics,Smart Watch,Retail Store,Home Office,4,5367.83,0.3,15029.92,7778.03,7251.89,No,CUST-1464
ORD-101514,2024-07-31,West,Ahmedabad,Home & Kitchen,Air Fryer,Online,Consumer,7,5180.68,0.1,32638.28,23342.15,9296.13,No,CUST-1248
ORD-101515,2024-08-01,North,Jaipur,Apparel,Denim Jeans,Online,Consumer,1,2532.08,0.3,1772.46,842.18,930.28,No,CUST-1869
ORD-101516,2024-08-01,South,Hyderabad,Apparel,Denim Jeans,Partner,Consumer,3,2625.82,0.25,5908.1,3620.39,2287.71,No,CUST-1240
ORD-101517,2024-08-01,West,Pune,Home & Kitchen,Chef Knife,Retail Store,Consumer,1,2992.29,0.0,2992.29,1535.77,1456.52,No,CUST-1129
ORD-101518,2024-08-01,North,Chandigarh,Apparel,Denim Jeans,Retail Store,Consumer,6,2172.45,0.15,11079.5,6154.19,4925.31,No,CUST-1086
ORD-101519,2024-08-01,South,Hyderabad,Home & Kitchen,Espresso Machine,Retail Store,Home Office,1,5407.13,0.2,4325.7,2342.4,1983.3,No,CUST-1060
ORD-101520,2024-08-01,South,Hyderabad,Electronics,Power Bank,Partner,Consumer,3,6730.17,0.0,20190.51,13806.52,6383.99,No,CUST-1317
ORD-101521,2024-08-01,East,Kolkata,Apparel,Cotton T-Shirt,Online,Corporate,5,2874.35,0.15,12215.99,7335.54,4880.45,No,CUST-1734
ORD-101522,2024-08-01,South,,Beauty,Sunscreen SPF50,Online,Consumer,2,908.81,0.1,1635.86,897.79,738.07,No,CUST-1139
ORD-101523,2024-08-02,South,Hyderabad,Electronics,Smart Watch,Online,Consumer,2,3656.33,0.0,7312.66,5296.9,2015.76,No,CUST-1003
ORD-101524,2024-08-02,North,Lucknow,Home & Kitchen,Air Fryer,Retail Store,Corporate,7,5790.79,0.25,30401.65,14541.49,15860.16,No,CUST-1476
ORD-101525,2024-08-02,East,Bhubaneswar,Electronics,Power Bank,Online,Home Office,7,5872.78,0.0,41109.46,28895.8,12213.66,No,CUST-1505
ORD-101526,2024-08-03,East,Patna,Beauty,Face Wash,Online,Consumer,1,680.65,0.25,510.49,271.55,238.94,No,CUST-1507
ORD-101527,2024-08-03,North,Lucknow,Home & Kitchen,Cookware Set,Online,Home Office,7,4745.67,0.0,33219.69,25012.64,8207.05,No,CUST-1001
ORD-101528,2024-08-03,South,Kochi,Apparel,Denim Jeans,Retail Store,Consumer,4,2822.31,0.1,10160.32,4590.78,-4966.06,Yes,CUST-1182
ORD-101529,2024-08-03,West,Ahmedabad,Electronics,Wireless Earbuds,Retail Store,Corporate,2,4812.12,0.05,9143.03,5793.93,3349.1,No,CUST-1313
ORD-101530,2024-08-04,North,Chandigarh,Apparel,Cotton T-Shirt,Online,Consumer,8,3363.59,0.3,18836.1,12344.19,6491.91,No,CUST-1665
ORD-101531,2024-08-04,North,Delhi,Sports,Cricket Bat,Online,Consumer,3,2459.87,0.3,5165.73,3308.7,1857.03,No,CUST-1585
ORD-101532,2024-08-04,South,Chennai,Apparel,Rain Jacket,Retail Store,Corporate,3,2265.08,0.2,5436.19,3908.38,1527.81,No,CUST-1733
ORD-101533,2024-08-05,North,Jaipur,Apparel,Rain Jacket,Online,Corporate,2,1626.7,0.25,2440.05,1188.34,1251.71,No,CUST-1492
ORD-101534,2024-08-05,North,Lucknow,Beauty,Hair Oil,Retail Store,Corporate,8,1121.82,0.2,7179.65,4215.41,2964.24,No,CUST-1363
ORD-101535,2024-08-06,South,Hyderabad,Apparel,Wool Sweater,Online,Consumer,3,2158.23,0.0,6474.69,4759.11,1715.58,No,CUST-1503
ORD-101536,2024-08-07,North,Jaipur,Apparel,Wool Sweater,Partner,Corporate,5,1495.25,0.3,5233.38,3889.88,1343.5,No,CUST-1346
ORD-101537,2024-08-08,South,Bengaluru,Apparel,Cotton T-Shirt,Online,Consumer,2,3607.3,0.1,6493.14,3989.73,2503.41,No,CUST-1141
ORD-101538,2024-08-09,East,,Electronics,Smart Watch,Retail Store,Consumer,8,5947.05,0.05,45197.58,28661.1,16536.48,No,CUST-1518
ORD-101539,2024-08-10,South,Chennai,Home & Kitchen,Chef Knife,Online,Consumer,7,4391.18,0.0,30738.26,21581.02,9157.24,No,CUST-1265
ORD-101540,2024-08-10,North,Delhi,Beauty,Sunscreen SPF50,Online,Consumer,5,1350.0,0.2,5400.0,3819.27,1580.73,No,CUST-1237
ORD-101541,2024-08-11,West,Pune,Sports,Dumbbell Set,Retail Store,Consumer,3,4226.65,0.0,12679.95,9422.05,3257.9,No,CUST-1639
ORD-101542,2024-08-12,North,Lucknow,Beauty,Vitamin C Serum,Online,Corporate,6,1389.01,,7083.95,5160.47,1923.48,No,CUST-1059
ORD-101543,2024-08-13,East,Kolkata,Apparel,Cotton T-Shirt,Retail Store,Consumer,4,1638.26,0.0,6553.04,3845.06,2707.98,No,CUST-1020
ORD-101544,2024-08-13,South,Chennai,Electronics,Bluetooth Speaker,Online,Consumer,8,6995.58,0.15,47569.94,31606.35,15963.59,No,CUST-1320
ORD-101545,2024-08-13,East,Bhubaneswar,Home & Kitchen,Cookware Set,Online,Consumer,6,2890.74,0.15,14742.77,8985.24,5757.53,No,CUST-1535
ORD-101546,2024-08-14,North,Delhi,Sports,Dumbbell Set,Retail Store,Corporate,1,3623.23,0.1,3260.91,1594.35,1666.56,No,CUST-1755
ORD-101547,2024-08-15,North,Delhi,Home & Kitchen,Chef Knife,Online,Consumer,7,3158.93,0.15,18795.63,13554.56,5241.07,No,CUST-1465
ORD-101548,2024-08-15,South,Kochi,Apparel,Cotton T-Shirt,Partner,Consumer,2,1834.77,0.3,2568.68,1666.0,902.68,No,CUST-1232
ORD-101549,2024-08-15,North,Chandigarh,Home & Kitchen,Espresso Machine,Online,Corporate,3,4932.04,0.25,11097.09,5206.11,5890.98,No,CUST-1309
ORD-101550,2024-08-15,North,Delhi,Beauty,Hair Oil,Online,Home Office,328,1223.79,0.05,381332.96,236426.44,144906.52,Yes,CUST-1340
ORD-101551,2024-08-15,East,Kolkata,Sports,Cricket Bat,Retail Store,Home Office,2,2852.3,0.25,4278.45,2325.01,1953.44,No,CUST-1301
ORD-101552,2024-08-15,West,Pune,Beauty,Face Wash,Online,Consumer,8,1487.68,0.3,8331.01,3939.38,4391.63,No,CUST-1601
ORD-101553,2024-08-16,North,Chandigarh,Apparel,Wool Sweater,Online,Home Office,8,2585.34,0.0,20682.72,13447.37,7235.35,No,CUST-1719
ORD-101554,2024-08-16,West,Ahmedabad,Electronics,Bluetooth Speaker,Online,Consumer,2,7641.73,0.05,14519.29,10041.96,4477.33,No,CUST-1637
ORD-101555,2024-08-16,East,Kolkata,Apparel,Wool Sweater,Online,Home Office,3,1627.73,0.2,3906.55,2424.81,1481.74,No,CUST-1343
